brand,model_fromsales,year,model_id,brand_id,yb_id,ybm_id
SUBARU,XV CROSSTREK,2013,362,36,354,2361
SUZUKI,AERIO,2003,363,37,356,350
SUZUKI,AERIO,2004,363,37,357,558
SUZUKI,AERIO,2005,363,37,358,768
SUZUKI,AERIO,2006,363,37,359,979
SUZUKI,AERIO,2007,363,37,360,1188
SUZUKI,EQUATOR,2009,364,37,362,1615
SUZUKI,EQUATOR,2010,364,37,363,1823
SUZUKI,EQUATOR,2011,364,37,364,2008
SUZUKI,EQUATOR,2012,364,37,365,2186
SUZUKI,ESTEEM,2002,365,37,355,168
SUZUKI,FORENZA,2004,366,37,357,559
SUZUKI,FORENZA,2006,366,37,359,980
SUZUKI,FORENZA,2007,366,37,360,1189
SUZUKI,FORENZA,2008,366,37,361,1409
SUZUKI,KIZASHI,2010,367,37,363,1824
SUZUKI,SX4,2007,368,37,360,1190
SUZUKI,SX4,2008,368,37,361,1410
SUZUKI,SX4,2009,368,37,362,1616
SUZUKI,SX4,2010,368,37,363,1825
SUZUKI,SX4,2011,368,37,364,2009
SUZUKI,SX4,2012,368,37,365,2187
SUZUKI,VERONA,2004,369,37,357,560
SUZUKI,VERONA,2005,369,37,358,769
SUZUKI,VERONA,2006,369,37,359,981
SUZUKI,VITARA,2002,370,37,355,169
SUZUKI,VITARA,2003,370,37,356,351
SUZUKI,VITARA,2004,370,37,357,561
SUZUKI,VITARA,2005,370,37,358,770
SUZUKI,VITARA,2006,370,37,359,982
SUZUKI,VITARA,2007,370,37,360,1191
SUZUKI,VITARA,2008,370,37,361,1411
SUZUKI,VITARA,2009,370,37,362,1617
SUZUKI,VITARA,2010,370,37,363,1826
SUZUKI,VITARA,2011,370,37,364,2010
SUZUKI,VITARA,2012,370,37,365,2188
SUZUKI,XL-7,2002,371,37,355,170
SUZUKI,XL-7,2003,371,37,356,352
SUZUKI,XL-7,2004,371,37,357,562
SUZUKI,XL-7,2005,371,37,358,771
SUZUKI,XL-7,2006,371,37,359,983
SUZUKI,XL-7,2007,371,37,360,1192
SUZUKI,XL-7,2008,371,37,361,1412
SUZUKI,XL-7,2009,371,37,362,1618
TOYOTA,4RUNNER PASS,2002,372,38,366,171
TOYOTA,4RUNNER PASS,2003,372,38,367,353
TOYOTA,4RUNNER PASS,2004,372,38,368,563
TOYOTA,4RUNNER PASS,2005,372,38,369,772
TOYOTA,4RUNNER PASS,2006,372,38,370,984
TOYOTA,4RUNNER PASS,2007,372,38,371,1193
TOYOTA,4RUNNER PASS,2008,372,38,372,1413
TOYOTA,4RUNNER PASS,2009,372,38,373,1619
TOYOTA,4RUNNER PASS,2010,372,38,374,1827
TOYOTA,4RUNNER PASS,2011,372,38,375,2011
TOYOTA,4RUNNER PASS,2012,372,38,376,2189
TOYOTA,4RUNNER PASS,2013,372,38,377,2362
TOYOTA,AVALON,2003,373,38,367,354
TOYOTA,AVALON,2004,373,38,368,564
TOYOTA,AVALON,2005,373,38,369,773
TOYOTA,AVALON,2006,373,38,370,985
TOYOTA,AVALON,2007,373,38,371,1194
TOYOTA,AVALON,2008,373,38,372,1414
TOYOTA,AVALON,2009,373,38,373,1620
TOYOTA,AVALON,2010,373,38,374,1828
TOYOTA,AVALON,2011,373,38,375,2012
TOYOTA,AVALON,2012,373,38,376,2190
TOYOTA,AVALON,2013,373,38,377,2363
TOYOTA,CAMRY,2002,374,38,366,172
TOYOTA,CAMRY,2003,374,38,367,355
TOYOTA,CAMRY,2004,374,38,368,565
TOYOTA,CAMRY,2005,374,38,369,774
TOYOTA,CAMRY,2006,374,38,370,986
TOYOTA,CAMRY,2007,374,38,371,1195
TOYOTA,CAMRY,2008,374,38,372,1415
TOYOTA,CAMRY,2009,374,38,373,1621
TOYOTA,CAMRY,2010,374,38,374,1829
TOYOTA,CAMRY,2011,374,38,375,2013
TOYOTA,CAMRY,2012,374,38,376,2191
TOYOTA,CAMRY,2013,374,38,377,2364
TOYOTA,CELICA,2002,375,38,366,173
TOYOTA,CELICA,2004,375,38,368,566
TOYOTA,CELICA,2005,375,38,369,775
TOYOTA,COROLLA,2002,376,38,366,174
TOYOTA,COROLLA,2003,376,38,367,356
TOYOTA,COROLLA,2004,376,38,368,567
TOYOTA,COROLLA,2005,376,38,369,776
TOYOTA,COROLLA,2006,376,38,370,987
TOYOTA,COROLLA,2007,376,38,371,1196
TOYOTA,COROLLA,2008,376,38,372,1416
TOYOTA,COROLLA,2011,376,38,375,2014
TOYOTA,COROLLA,2012,376,38,376,2192
TOYOTA,COROLLA,2013,376,38,377,2365
TOYOTA,ECHO,2003,377,38,367,357
TOYOTA,ECHO,2004,377,38,368,568
TOYOTA,ECHO,2005,377,38,369,777
TOYOTA,FJ CRUISER,2007,378,38,371,1197
TOYOTA,FJ CRUISER,2008,378,38,372,1417
TOYOTA,FJ CRUISER,2009,378,38,373,1622
TOYOTA,FJ CRUISER,2010,378,38,374,1830
TOYOTA,FJ CRUISER,2011,378,38,375,2015
TOYOTA,FJ CRUISER,2012,378,38,376,2193
TOYOTA,FJ CRUISER,2013,378,38,377,2366
TOYOTA,HIGHLANDER,2002,379,38,366,175
TOYOTA,HIGHLANDER,2003,379,38,367,358
TOYOTA,HIGHLANDER,2004,379,38,368,569
TOYOTA,HIGHLANDER,2005,379,38,369,778
TOYOTA,HIGHLANDER,2006,379,38,370,988
TOYOTA,HIGHLANDER,2007,379,38,371,1198
TOYOTA,HIGHLANDER,2008,379,38,372,1418
TOYOTA,HIGHLANDER,2009,379,38,373,1623
TOYOTA,HIGHLANDER,2010,379,38,374,1831
TOYOTA,HIGHLANDER,2011,379,38,375,2016
TOYOTA,HIGHLANDER,2012,379,38,376,2194
TOYOTA,HIGHLANDER,2013,379,38,377,2367
TOYOTA,LAND CRUISER,2002,380,38,366,176
TOYOTA,LAND CRUISER,2003,380,38,367,359
TOYOTA,LAND CRUISER,2004,380,38,368,570
TOYOTA,LAND CRUISER,2005,380,38,369,779
TOYOTA,LAND CRUISER,2006,380,38,370,989
TOYOTA,LAND CRUISER,2007,380,38,371,1199
TOYOTA,LAND CRUISER,2008,380,38,372,1419
TOYOTA,LAND CRUISER,2009,380,38,373,1624
TOYOTA,LAND CRUISER,2010,380,38,374,1832
TOYOTA,LAND CRUISER,2011,380,38,375,2017
TOYOTA,LAND CRUISER,2013,380,38,377,2368
TOYOTA,MATRIX,2004,381,38,368,571
TOYOTA,MATRIX,2005,381,38,369,780
TOYOTA,MATRIX,2006,381,38,370,990
TOYOTA,MATRIX,2007,381,38,371,1200
TOYOTA,MATRIX,2008,381,38,372,1420
TOYOTA,MATRIX,2009,381,38,373,1625
TOYOTA,MATRIX,2010,381,38,374,1833
TOYOTA,MATRIX,2011,381,38,375,2018
TOYOTA,MATRIX,2012,381,38,376,2195
TOYOTA,MATRIX,2013,381,38,377,2369
TOYOTA,MR2 SPYDER,2002,382,38,366,177
TOYOTA,MR2 SPYDER,2003,382,38,367,360
TOYOTA,MR2 SPYDER,2004,382,38,368,572
TOYOTA,MR2 SPYDER,2005,382,38,369,781
TOYOTA,PRIUS,2002,383,38,366,178
TOYOTA,PRIUS,2003,383,38,367,361
TOYOTA,PRIUS,2004,383,38,368,573
TOYOTA,PRIUS,2007,383,38,371,1201
TOYOTA,PRIUS,2008,383,38,372,1421
TOYOTA,PRIUS,2009,383,38,373,1626
TOYOTA,PRIUS,2010,383,38,374,1834
TOYOTA,PRIUS,2011,383,38,375,2019
TOYOTA,PRIUS,2012,383,38,376,2196
TOYOTA,PRIUS,2013,383,38,377,2370
TOYOTA,PRIUS C,2013,384,38,377,2371
TOYOTA,RAV4,2003,385,38,367,362
TOYOTA,RAV4,2004,385,38,368,574
TOYOTA,RAV4,2005,385,38,369,782
TOYOTA,RAV4,2006,385,38,370,991
TOYOTA,RAV4,2007,385,38,371,1202
TOYOTA,RAV4,2009,385,38,373,1627
TOYOTA,RAV4,2011,385,38,375,2020
TOYOTA,RAV4,2012,385,38,376,2197
TOYOTA,RAV4,2013,385,38,377,2372
TOYOTA,SEQUOIA,2002,386,38,366,179
TOYOTA,SEQUOIA,2003,386,38,367,363
TOYOTA,SEQUOIA,2004,386,38,368,575
TOYOTA,SEQUOIA,2005,386,38,369,783
TOYOTA,SEQUOIA,2006,386,38,370,992
TOYOTA,SEQUOIA,2007,386,38,371,1203
TOYOTA,SEQUOIA,2008,386,38,372,1422
TOYOTA,SEQUOIA,2010,386,38,374,1835
TOYOTA,SEQUOIA,2011,386,38,375,2021
TOYOTA,SEQUOIA,2013,386,38,377,2373
TOYOTA,SIENNA,2002,387,38,366,180
TOYOTA,SIENNA,2003,387,38,367,364
TOYOTA,SIENNA,2004,387,38,368,576
TOYOTA,SIENNA,2005,387,38,369,784
TOYOTA,SIENNA,2006,387,38,370,993
TOYOTA,SIENNA,2007,387,38,371,1204
TOYOTA,SIENNA,2008,387,38,372,1423
TOYOTA,SIENNA,2009,387,38,373,1628
TOYOTA,SIENNA,2010,387,38,374,1836
TOYOTA,SIENNA,2011,387,38,375,2022
TOYOTA,SIENNA,2012,387,38,376,2198
TOYOTA,SIENNA,2013,387,38,377,2374
TOYOTA,TACOMA,2002,388,38,366,181
TOYOTA,TACOMA,2003,388,38,367,365
TOYOTA,TACOMA,2005,388,38,369,785
TOYOTA,TACOMA,2006,388,38,370,994
TOYOTA,TACOMA,2007,388,38,371,1205
TOYOTA,TACOMA,2008,388,38,372,1424
TOYOTA,TACOMA,2009,388,38,373,1629
TOYOTA,TACOMA,2010,388,38,374,1837
TOYOTA,TACOMA,2011,388,38,375,2023
TOYOTA,TACOMA,2012,388,38,376,2199
TOYOTA,TACOMA,2013,388,38,377,2375
TOYOTA,TUNDRA,2002,389,38,366,182
TOYOTA,TUNDRA,2003,389,38,367,366
TOYOTA,TUNDRA,2004,389,38,368,577
TOYOTA,TUNDRA,2005,389,38,369,786
TOYOTA,TUNDRA,2006,389,38,370,995
TOYOTA,TUNDRA,2007,389,38,371,1206
TOYOTA,TUNDRA,2008,389,38,372,1425
TOYOTA,TUNDRA,2009,389,38,373,1630
TOYOTA,TUNDRA,2010,389,38,374,1838
TOYOTA,TUNDRA,2011,389,38,375,2024
TOYOTA,TUNDRA,2012,389,38,376,2200
TOYOTA,TUNDRA,2013,389,38,377,2376
TOYOTA,VENZA,2009,390,38,373,1631
TOYOTA,VENZA,2010,390,38,374,1839
TOYOTA,VENZA,2011,390,38,375,2025
TOYOTA,VENZA,2012,390,38,376,2201
TOYOTA,VENZA,2013,390,38,377,2377
TOYOTA,YARIS,2009,391,38,373,1632
TOYOTA,YARIS,2010,391,38,374,1840
TOYOTA,YARIS,2011,391,38,375,2026
TOYOTA,YARIS,2012,391,38,376,2202
TOYOTA,YARIS,2013,391,38,377,2378
VOLKSWAGEN,BEETLE II,2002,392,39,378,183
VOLKSWAGEN,BEETLE II,2003,392,39,379,367
VOLKSWAGEN,BEETLE II,2004,392,39,380,578
VOLKSWAGEN,BEETLE II,2005,392,39,381,787
VOLKSWAGEN,BEETLE II,2006,392,39,382,996
VOLKSWAGEN,BEETLE II,2007,392,39,383,1207
VOLKSWAGEN,BEETLE II,2008,392,39,384,1426
VOLKSWAGEN,BEETLE II,2009,392,39,385,1633
VOLKSWAGEN,BEETLE II,2010,392,39,386,1841
VOLKSWAGEN,BEETLE II,2012,392,39,388,2203
VOLKSWAGEN,BEETLE II,2013,392,39,389,2379
VOLKSWAGEN,CABRIOLET,2002,393,39,378,184
VOLKSWAGEN,CC,2009,394,39,385,1634
VOLKSWAGEN,CC,2010,394,39,386,1842
VOLKSWAGEN,CC,2011,394,39,387,2027
VOLKSWAGEN,CC,2012,394,39,388,2204
VOLKSWAGEN,CC,2013,394,39,389,2380
VOLKSWAGEN,EOS,2007,395,39,383,1208
VOLKSWAGEN,EOS,2008,395,39,384,1427
VOLKSWAGEN,EOS,2009,395,39,385,1635
VOLKSWAGEN,EOS,2010,395,39,386,1843
VOLKSWAGEN,EOS,2012,395,39,388,2205
VOLKSWAGEN,EUROVAN,2002,396,39,378,185
VOLKSWAGEN,EUROVAN,2003,396,39,379,368
VOLKSWAGEN,GOLF,2002,397,39,378,186
VOLKSWAGEN,GOLF,2003,397,39,379,369
VOLKSWAGEN,GOLF,2004,397,39,380,579
VOLKSWAGEN,GOLF,2005,397,39,381,788
VOLKSWAGEN,GOLF,2006,397,39,382,997
VOLKSWAGEN,GOLF,2010,397,39,386,1844
VOLKSWAGEN,GOLF,2011,397,39,387,2028
VOLKSWAGEN,GOLF,2012,397,39,388,2206
VOLKSWAGEN,GOLF,2013,397,39,389,2381
VOLKSWAGEN,GTI,2006,398,39,382,998
VOLKSWAGEN,GTI,2007,398,39,383,1209
VOLKSWAGEN,GTI,2008,398,39,384,1428
VOLKSWAGEN,GTI,2009,398,39,385,1636
VOLKSWAGEN,GTI,2011,398,39,387,2029
VOLKSWAGEN,GTI,2012,398,39,388,2207
VOLKSWAGEN,GTI,2013,398,39,389,2382
VOLKSWAGEN,JETTA,2002,399,39,378,187
VOLKSWAGEN,JETTA,2003,399,39,379,370
VOLKSWAGEN,JETTA,2005,399,39,381,789
VOLKSWAGEN,JETTA,2007,399,39,383,1210
VOLKSWAGEN,JETTA,2008,399,39,384,1429
VOLKSWAGEN,JETTA,2009,399,39,385,1637
VOLKSWAGEN,JETTA,2010,399,39,386,1845
VOLKSWAGEN,JETTA,2011,399,39,387,2030
VOLKSWAGEN,JETTA,2012,399,39,388,2208
VOLKSWAGEN,JETTA,2013,399,39,389,2383
VOLKSWAGEN,PASSAT,2002,400,39,378,188
VOLKSWAGEN,PASSAT,2003,400,39,379,371
VOLKSWAGEN,PASSAT,2004,400,39,380,580
VOLKSWAGEN,PASSAT,2005,400,39,381,790
VOLKSWAGEN,PASSAT,2007,400,39,383,1211
VOLKSWAGEN,PASSAT,2008,400,39,384,1430
VOLKSWAGEN,PASSAT,2009,400,39,385,1638
VOLKSWAGEN,PASSAT,2010,400,39,386,1846
VOLKSWAGEN,PASSAT,2012,400,39,388,2209
VOLKSWAGEN,PASSAT,2013,400,39,389,2384
VOLKSWAGEN,PHAETON,2004,401,39,380,581
VOLKSWAGEN,PHAETON,2005,401,39,381,791
VOLKSWAGEN,PHAETON,2006,401,39,382,999
VOLKSWAGEN,R32,2008,402,39,384,1431
VOLKSWAGEN,RABBIT,2007,403,39,383,1212
VOLKSWAGEN,RABBIT,2008,403,39,384,1432
VOLKSWAGEN,RABBIT,2009,403,39,385,1639
VOLKSWAGEN,ROUTAN,2009,404,39,385,1640
VOLKSWAGEN,ROUTAN,2010,404,39,386,1847
VOLKSWAGEN,ROUTAN,2011,404,39,387,2031
VOLKSWAGEN,ROUTAN,2012,404,39,388,2210
VOLKSWAGEN,TIGUAN,2009,405,39,385,1641
VOLKSWAGEN,TIGUAN,2010,405,39,386,1848
VOLKSWAGEN,TIGUAN,2011,405,39,387,2032
VOLKSWAGEN,TIGUAN,2012,405,39,388,2211
VOLKSWAGEN,TIGUAN,2013,405,39,389,2385
VOLKSWAGEN,TOUAREG,2004,406,39,380,582
VOLKSWAGEN,TOUAREG,2005,406,39,381,792
VOLKSWAGEN,TOUAREG,2006,406,39,382,1000
VOLKSWAGEN,TOUAREG,2007,406,39,383,1213
VOLKSWAGEN,TOUAREG,2008,406,39,384,1433
VOLKSWAGEN,TOUAREG,2009,406,39,385,1642
VOLKSWAGEN,TOUAREG,2010,406,39,386,1849
VOLKSWAGEN,TOUAREG,2011,406,39,387,2033
VOLKSWAGEN,TOUAREG,2012,406,39,388,2212
VOLKSWAGEN,TOUAREG,2013,406,39,389,2386
VOLVO,30,2008,407,40,396,1434
VOLVO,30,2009,407,40,397,1643
VOLVO,30,2010,407,40,398,1850
VOLVO,30,2012,407,40,400,2213
VOLVO,30,2013,407,40,401,2387
VOLVO,40,2002,408,40,390,189
VOLVO,40,2003,408,40,391,372
VOLVO,40,2004,408,40,392,583
VOLVO,40,2006,408,40,394,1001
VOLVO,40,2007,408,40,395,1214
VOLVO,40,2008,408,40,396,1435
VOLVO,40,2009,408,40,397,1644
VOLVO,40,2010,408,40,398,1851
VOLVO,50,2005,409,40,393,793
VOLVO,50,2006,409,40,394,1002
VOLVO,50,2007,409,40,395,1215
VOLVO,50,2008,409,40,396,1436
VOLVO,50,2009,409,40,397,1645
VOLVO,50,2011,409,40,399,2034
VOLVO,60,2002,410,40,390,190
VOLVO,60,2003,410,40,391,373
VOLVO,60,2004,410,40,392,584
VOLVO,60,2005,410,40,393,794
VOLVO,60,2006,410,40,394,1003
VOLVO,60,2007,410,40,395,1216
VOLVO,60,2008,410,40,396,1437
VOLVO,60,2009,410,40,397,1646
VOLVO,60,2011,410,40,399,2035
VOLVO,60,2012,410,40,400,2214
VOLVO,60,2013,410,40,401,2388
VOLVO,70 C,2002,411,40,390,191
VOLVO,70 C,2003,411,40,391,374
VOLVO,70 C,2004,411,40,392,585
VOLVO,70 C,2006,411,40,394,1004
VOLVO,70 C,2007,411,40,395,1217
VOLVO,70 C,2008,411,40,396,1438
VOLVO,70 C,2009,411,40,397,1647
VOLVO,70 C,2011,411,40,399,2036
VOLVO,70 V,2002,412,40,390,192
VOLVO,70 V,2003,412,40,391,375
VOLVO,70 V,2004,412,40,392,586
VOLVO,70 V,2005,412,40,393,795
VOLVO,70 V,2006,412,40,394,1005
VOLVO,70 V,2007,412,40,395,1218
VOLVO,70 V,2008,412,40,396,1439
VOLVO,70 V,2009,412,40,397,1648
VOLVO,70 V,2010,412,40,398,1852
VOLVO,80,2002,413,40,390,193
VOLVO,80,2003,413,40,391,376
VOLVO,80,2004,413,40,392,587
VOLVO,80,2005,413,40,393,796
VOLVO,80,2006,413,40,394,1006
VOLVO,80,2007,413,40,395,1219
VOLVO,80,2008,413,40,396,1440
VOLVO,80,2009,413,40,397,1649
VOLVO,80,2010,413,40,398,1853
VOLVO,80,2011,413,40,399,2037
VOLVO,80,2012,413,40,400,2215
VOLVO,XC60,2010,414,40,398,1854
VOLVO,XC60,2011,414,40,399,2038
VOLVO,XC60,2012,414,40,400,2216
VOLVO,XC60,2013,414,40,401,2389
VOLVO,XC70,2003,415,40,391,377
VOLVO,XC70,2004,415,40,392,588
VOLVO,XC70,2005,415,40,393,797
VOLVO,XC70,2006,415,40,394,1007
VOLVO,XC70,2007,415,40,395,1220
VOLVO,XC70,2008,415,40,396,1441
VOLVO,XC70,2009,415,40,397,1650
VOLVO,XC70,2010,415,40,398,1855
VOLVO,XC70,2011,415,40,399,2039
VOLVO,XC70,2012,415,40,400,2217
VOLVO,XC70,2013,415,40,401,2390
VOLVO,XC90,2003,416,40,391,378
VOLVO,XC90,2004,416,40,392,589
VOLVO,XC90,2005,416,40,393,798
VOLVO,XC90,2006,416,40,394,1008
VOLVO,XC90,2007,416,40,395,1221
VOLVO,XC90,2008,416,40,396,1442
VOLVO,XC90,2009,416,40,397,1651
VOLVO,XC90,2010,416,40,398,1856
VOLVO,XC90,2011,416,40,399,2040
VOLVO,XC90,2012,416,40,400,2218
VOLVO,XC90,2013,416,40,401,2391
