,detected_entity,year,model_id,brand_id,yb_id,ybm_id,org_id
24766,EXPLORER,,119,10,,,84878
24767,JEEP,,197,18,,,84878
24768,FORD,,131,10,,,84879
24770,FORD,,120,10,,,84881
24771,HYUNDAI,,,14,,,84881
24772,KIA,,,19,,,84881
24773,MUSTANG,,128,10,,,84882
24774,FORD,,120,10,,,84884
24775,FORD,,120,10,,,84888
24776,PILOT,,156,12,,,84888
24777,BORREGO,,202,19,,,84890
24778,FORD,,120,10,,,84890
24779,PASSAT,,400,39,,,84893
24780,FORD,,131,10,,,84895
24781,AVIATOR,,241,22,,,84896
24782,FORD,,120,10,,,84896
24783,EXPLORER,,119,10,,,84898
24784,HONDA,,,12,,,84898
24785,FORD,,131,10,,,84899
24786,PILOT,,156,12,,,84899
24787,ROVER,,218,20,,,84899
24788,VOLVO,,412,40,,,84899
24790,TRAILBLAZER,,78,6,,,84902
24792,FORD,,120,10,,,84906
24793,I,,290,27,,,84906
24794,FORD,,120,10,,,84908
24795,FORD,,120,10,,,85228
24796,TAURUS,,130,10,,,85230
24797,ENVOY,,137,11,,,85233
24798,EXPLORER,,119,10,,,85233
24799,FORD,,120,10,,,85234
24800,FORD,,120,10,,,85241
24801,FORD,,131,10,,,85242
24803,HONDA,,,12,,,85242
24804,BMW,,22,3,,,85244
24805,EXPLORER,,119,10,,,85246
24806,EXPLORER,,119,10,,,85249
24807,FORD,,131,10,,,85250
24808,HONDA,,149,12,,,85250
24809,TOYOTA,,384,38,,,85250
24810,XTERRA,,314,28,,,85250
24811,EXPLORER,,119,10,,,85253
24812,FORD,,131,10,,,85255
24813,EXPLORER,,119,10,,,85262
24814,FORD,,120,10,,,85263
24816,FORD,,120,10,,,85264
24817,EXPLORER,,119,10,,,85265
24818,FORD,,131,10,,,85268
24820,PATHFINDER,,308,28,,,85268
24821,TOYOTA,,372,38,,,85268
24822,EXPLORER,,119,10,,,85269
24823,EXPLORER,,119,10,,,85270
24824,FORD,,120,10,,,85273
24825,A4,,12,2,,,85275
24826,FORD,,131,10,,,85275
24827,LS,,244,22,,,85275
24828,FORD,,120,10,,,85280
24829,GMC,,,11,,,85280
24830,FORD,,131,10,,,85282
24832,BENZ,,275,24,,,85284
24833,EXPLORER,,119,10,,,85284
24834,MDX,,3,1,,,85284
24835,VOLVO,,412,40,,,85284
24836,FORD,,131,10,,,85286
24838,FORD,,131,10,,,85289
24840,FORD,,120,10,,,85290
24841,FORD,,131,10,,,85291
24843,FORD,,120,10,,,85295
24844,FORD,,131,10,,,85296
24845,FORD,,131,10,,,85299
24846,CARAVAN,,99,9,,,85300
24847,EXPLORER,,119,10,,,85301
24848,FORD,,131,10,,,85303
24849,TOYOTA,,386,38,,,85303
24850,EXPLORER,,119,10,,,85304
24851,FORD,,120,10,,,85305
24852,FORD,,120,10,,,85306
24853,CARAVAN,,99,9,,,85308
24854,HONDA,,148,12,,,86374
24855,FORD,,131,10,,,86380
24856,FORD,,120,10,,,86381
24857,FORD,,120,10,,,86382
24858,HONDA,,148,12,,,86382
24859,LINCOLN,,,22,,,86382
24860,TOYOTA,,384,38,,,86382
24861,FORD,,120,10,,,86384
24862,FORD,,120,10,,,86385
24863,EXPLORER,,119,10,,,86391
24864,EXPLORER,,119,10,,,86392
24865,EXPLORER,,119,10,,,86395
24866,FORD,,131,10,,,86396
24867,EXPLORER,,119,10,,,86398
24868,FORD,,120,10,,,86401
24869,FORD,,120,10,,,86407
24870,FORD,,120,10,,,86411
24871,XTERRA,,314,28,,,86411
24872,MAZDA,,,23,,,86444
24873,RANGER,,129,10,,,86444
24874,FORD,,131,10,,,86445
24875,FORD,,131,10,,,86446
24876,EXPLORER,,119,10,,,86448
24877,EXPLORER,,119,10,,,86451
24878,FORD,,120,10,,,86452
24880,RIDGELINE,,157,12,,,86561
24882,FORD,,120,10,,,86563
24883,FORD,,120,10,,,86566
24884,FORD,,120,10,,,86567
24885,COLORADO,,58,6,,,86568
24886,FORD,,120,10,,,86568
24887,FORD,,131,10,,,86577
24888,SILVERADO,,71,6,,,86577
24889,FORD,,120,10,,,86578
24890,FORD,,120,10,,,86579
24891,TOYOTA,,384,38,,,86579
24892,AVALANCHE,,53,6,,,86580
24893,FORD,,120,10,,,86580
24894,FORD,,120,10,,,86581
24895,FORD,,120,10,,,86583
24896,AUDI,,,2,,,86588
24897,MUSTANG,,128,10,,,86588
24898,FORD,,120,10,,,86590
24899,FORD,,120,10,,,86591
24900,FORD,,120,10,,,86620
24901,TOYOTA,,,38,,,86620
24902,FORD,,131,10,,,86621
24903,HONDA,,148,12,,,86621
24904,TOYOTA,,384,38,,,86621
24907,FORD,,120,10,,,86623
24908,FORD,,120,10,,,86625
24909,HONDA,,,12,,,86625
24910,FORD,,120,10,,,86626
24911,TACOMA,,388,38,,,86626
24912,FORD,,120,10,,,86629
24913,FORD,,120,10,,,86632
24914,FORD,,120,10,,,86633
24915,FORD,,120,10,,,86635
24916,RIDGELINE,,157,12,,,86636
24917,FORD,,120,10,,,86637
24918,FORD,,120,10,,,86683
24919,FORD,,131,10,,,86695
24920,I,,290,27,,,86696
24921,RANGER,,129,10,,,86697
24922,FORD,,120,10,,,86707
24923,MUSTANG,,128,10,,,86714
24924,EXPLORER,,119,10,,,86716
24925,RANGER,,129,10,,,86717
24926,FORD,,131,10,,,86719
24927,FORD,,131,10,,,86720
24928,FORD,,120,10,,,86722
24929,FORD,,131,10,,,86761
24930,HONDA,,148,12,,,86769
24931,FORD,,131,10,,,86775
24932,FORD,,120,10,,,86786
24933,COLORADO,,58,6,,,86789
24934,FORD,,120,10,,,86797
24935,FORD,,131,10,,,86800
24936,EXPLORER,,119,10,,,86802
24937,JEEP,,,18,,,86812
24938,FORD,,131,10,,,86814
24939,SILVERADO,,71,6,,,86822
24940,TOYOTA,,389,38,,,86822
24941,RANGER,,129,10,,,86824
24942,DODGE,,,9,,,86826
24943,FORD,,120,10,,,86829
24944,FORD,,131,10,,,86835
24945,GMC,,,11,,,86840
24946,MAZDA,,253,23,,,86842
24947,NISSAN,,303,28,,,86909
24948,FORD,,120,10,,,86912
24949,RANGER,,129,10,,,86913
24950,FORD,,120,10,,,86917
24951,LINCOLN,,,22,,,86917
24952,RANGER,,129,10,,,86925
24953,FORD,,131,10,,,86992
24955,RANGER,,129,10,,,86997
24956,RANGER,,129,10,,,86998
24957,FORD,,120,10,,,87000
24958,FORD,,120,10,,,87003
24959,FORD,,120,10,,,87006
24960,MAXIMA,,306,28,,,87011
24961,AVALANCHE,,53,6,,,87013
24963,RAM,,343,32,,,87117
24964,SILVERADO,,71,6,,,87117
24965,TOYOTA,,389,38,,,87117
24967,FORD,,120,10,,,87121
24968,FORD,,120,10,,,87128
24969,TACOMA,,388,38,,,87128
24970,FORD,,120,10,,,87131
24971,FORD,,131,10,,,87135
24972,FORD,,120,10,,,87153
24973,DODGE,,,9,,,87154
24974,FORD,,120,10,,,87154
24975,NISSAN,,303,28,,,87154
24976,TOYOTA,,,38,,,87154
24977,ESCALADE,,44,5,,,87156
24979,FORD,,120,10,,,87160
24980,FORD,,120,10,,,87162
24981,FORD,,131,10,,,87163
24982,FORD,,120,10,,,87164
24983,FORD,,120,10,,,87166
24984,LEXUS,,,21,,,87166
24985,TUNDRA,,389,38,,,87200
24986,DODGE,,,9,,,87204
24987,FORD,,120,10,,,87204
24988,GMC,,,11,,,87204
24989,TUNDRA,,389,38,,,87204
24990,FORD,,120,10,,,87205
24991,FORD,,120,10,,,87206
24992,GMC,,,11,,,87206
24993,DODGE,,,9,,,87207
24994,FORD,,112,10,,,87207
24996,GMC,,,11,,,87207
24997,RAM,,343,32,,,87207
24998,TITAN,,312,28,,,87207
24999,TUNDRA,,389,38,,,87207
25000,CHEVROLET,,,6,,,87208
25001,DODGE,,,9,,,87208
25002,RAM,,343,32,,,87208
25003,FORD,,120,10,,,87210
25004,TACOMA,,388,38,,,87210
25005,DODGE,,,9,,,87212
25006,GMC,,,11,,,87212
25007,DODGE,2009,,9,93,,87213
25008,FORD,,120,10,,,87213
25009,RAM,,343,32,,,87213
25011,TOYOTA,,384,38,,,87214
25012,I,,290,27,,,87215
25014,FORD,,120,10,,,87217
25015,FORD,,120,10,,,87218
25016,CADILLAC,,,5,,,87219
25017,FORD,,120,10,,,87219
25018,TUNDRA,,389,38,,,87219
25019,FORD,,120,10,,,87222
25020,DODGE,,,9,,,87226
25021,FORD,,120,10,,,87226
25022,FORD,,120,10,,,87227
25023,SUBURBAN,,75,6,,,87227
25024,FORD,,120,10,,,87228
25025,TUNDRA,,389,38,,,87228
25026,TUNDRA,,389,38,,,87229
25027,FORD,,131,10,,,87230
25028,FORD,,112,10,,,87231
25030,FORD,,120,10,,,87232
25031,RAM,,343,32,,,87233
25032,RANGER,,129,10,,,87233
25033,TITAN,,312,28,,,87233
25034,DODGE,,,9,,,87234
25035,FORD,,120,10,,,87234
25036,TOYOTA,,384,38,,,87234
25037,FORD,,120,10,,,87235
25038,DODGE,,,9,,,87236
25039,FORD,,131,10,,,87236
25040,SIERRA,,141,11,,,87236
25041,DODGE,2009,,9,93,,87237
25042,FORD,,112,10,,,87237
25044,GMC,2009,,11,117,,87237
25045,RAM,,343,32,,,87237
25048,TOYOTA,,384,38,,,87237
25050,FORD,,120,10,,,87239
25051,GMC,,,11,,,87239
25052,BMW,,,3,,,87240
25053,DODGE,,,9,,,87240
25054,FORD,,120,10,,,87240
25055,FORD,,131,10,,,87241
25056,CADILLAC,,46,5,,,87242
25057,DODGE,,,9,,,87243
25058,FORD,,120,10,,,87243
25059,TUNDRA,,389,38,,,87244
25060,FORD,,120,10,,,87245
25061,FORD,,120,10,,,87279
25062,TOYOTA,,384,38,,,87279
25064,CHEVROLET,,69,6,,,87281
25065,FORD,,120,10,,,87281
25066,FORD,,120,10,,,87282
25067,TERRAIN,,143,11,,,87282
25068,ACCENT,,161,14,,,87283
25069,FORD,,120,10,,,87285
25070,DODGE,2006,,9,90,,87288
25071,FORD,,131,10,,,87288
25072,FORD,,120,10,,,87291
25073,DODGE,2007,,9,91,,87292
25074,RAM,,343,32,,,87292
25077,FORD,,120,10,,,87294
25078,DODGE,,,9,,,87296
25079,FORD,,120,10,,,87296
25080,TOYOTA,,384,38,,,87296
25081,DODGE,,,9,,,87297
25082,FORD,,131,10,,,87297
25083,FORD,,120,10,,,87298
25084,FORD,,120,10,,,87299
25085,DODGE,,,9,,,87300
25086,FORD,,120,10,,,87300
25087,GMC,,,11,,,87300
25088,TITAN,,312,28,,,87300
25089,TUNDRA,,389,38,,,87300
25090,FORD,,120,10,,,87303
25091,DODGE,,,9,,,87304
25092,FORD,,120,10,,,87305
25093,FORD,,120,10,,,87307
25095,FORD,,120,10,,,87364
25096,FORD,,131,10,,,87365
25097,DODGE,,,9,,,87368
25098,FORD,,120,10,,,87368
25099,TUNDRA,,389,38,,,87368
25100,FORD,,120,10,,,87369
25101,FORD,,120,10,,,87370
25102,FORD,,120,10,,,87371
25103,FORD,,131,10,,,87372
25104,COLORADO,,58,6,,,87375
25105,CADILLAC,,,5,,,87376
25106,FORD,,120,10,,,87376
25107,FORD,,120,10,,,87379
25108,FORD,,131,10,,,87380
25109,NISSAN,,303,28,,,87380
25110,RIDGELINE,,157,12,,,87380
25111,TOYOTA,,384,38,,,87380
25112,NISSAN,,303,28,,,87382
25113,TOYOTA,,384,38,,,87382
25114,MUSTANG,,128,10,,,87384
25115,FORD,,120,10,,,87388
25116,RAM,,343,32,,,87388
25117,TITAN,,312,28,,,87388
25118,TUNDRA,,389,38,,,87388
25119,FORD,,120,10,,,87390
25120,NISSAN,,303,28,,,87390
25121,TOYOTA,,384,38,,,87390
25122,FORD,,112,10,,,87392
25124,LINCOLN,,,22,,,87393
25126,FORD,,120,10,,,87395
25127,FORD,,131,10,,,87396
25128,DODGE,,,9,,,87398
25129,FORD,,131,10,,,87398
25130,NISSAN,,303,28,,,87398
25131,TOYOTA,,,38,,,87398
25132,FORD,,120,10,,,87401
25133,HONDA,,148,12,,,87403
25134,PORSCHE,,,31,,,87403
25135,DODGE,,,9,,,87406
25136,NISSAN,,303,28,,,87406
25137,TOYOTA,,,38,,,87406
25138,FORD,,120,10,,,87409
25139,TOYOTA,,384,38,,,87499
25140,FORD,,120,10,,,87501
25141,DODGE,,,9,,,87504
25142,TOYOTA,,,38,,,87505
25143,FORD,,120,10,,,87510
25144,CARAVAN,,99,9,,,87511
25145,FORD,,120,10,,,87513
25146,I,,290,27,,,87513
25147,FORD,,112,10,,,87514
25149,FORD,,131,10,,,87515
25150,FORD,,120,10,,,87519
25151,FORD,,120,10,,,87522
25152,FORD,,120,10,,,87523
25153,SIERRA,,141,11,,,87523
25154,FORD,,120,10,,,87526
25155,FORD,,120,10,,,87527
25156,DODGE,,,9,,,87529
25157,FORD,,120,10,,,87529
25158,TITAN,,312,28,,,87529
25159,TUNDRA,,389,38,,,87529
25160,FORD,,131,10,,,87535
25162,RANGER,,129,10,,,87537
25163,FORD,,120,10,,,87538
25164,FORD,,131,10,,,87541
25166,TUNDRA,,389,38,,,87541
25167,DODGE,,,9,,,87543
25168,TITAN,,312,28,,,87543
25169,FORD,,120,10,,,87544
25170,FORD,,120,10,,,87550
25171,GMC,,,11,,,87552
25172,SILVERADO,,71,6,,,87555
25173,FORD,,120,10,,,87556
25174,TITAN,,312,28,,,87556
25175,FORD,,120,10,,,87558
25176,FORD,,120,10,,,87560
25177,BMW,,,3,,,87561
25178,FORD,,131,10,,,87562
25179,NISSAN,,303,28,,,87696
25180,FORD,,120,10,,,87700
25181,FX,,175,15,,,87705
25182,LINCOLN,,245,22,,,87706
25183,LINCOLN,2005,,22,225,,87706
25184,BENZ,,275,24,,,87709
25185,FORD,,120,10,,,87709
25186,TUNDRA,,389,38,,,87709
25187,FORD,,120,10,,,87711
25188,FORD,,120,10,,,87712
25189,FORD,,120,10,,,87713
25190,FORD,,120,10,,,87715
25191,HONDA,,148,12,,,87715
25192,FORD,,120,10,,,87716
25193,FORD,,120,10,,,87717
25194,TITAN,,312,28,,,87717
25195,FORD,,131,10,,,87722
25196,FORD,,120,10,,,87724
25197,FORD,,131,10,,,87726
25198,TOYOTA,,,38,,,87726
25199,FORD,,131,10,,,87727
25200,DODGE,,,9,,,87728
25201,SILVERADO,,71,6,,,87728
25202,DODGE,,,9,,,87729
25203,FORD,,112,10,,,87729
25205,FORD,,120,10,,,87732
25206,FORD,,120,10,,,87737
25207,DODGE,,,9,,,87739
25208,FORD,,120,10,,,87739
25209,MURANO,,307,28,,,87740
25210,SILVERADO,,71,6,,,87741
25211,FORD,,120,10,,,87743
25212,TUNDRA,,389,38,,,87743
25213,FORD,,131,10,,,87744
25214,SILVERADO,,71,6,,,87744
25215,FORD,,131,10,,,87745
25217,FORD,,120,10,,,87749
25219,FORD,,120,10,,,87751
25220,FORD,,131,10,,,87752
25221,FORD,,120,10,,,87753
25222,AUDI,,13,2,,,87755
25223,JETTA,,399,39,,,87755
25224,MERCEDES,,278,24,,,87755
25225,PRIUS,,383,38,,,87755
25226,FORD,,131,10,,,87758
25227,FORD,,120,10,,,87762
25228,DODGE,,,9,,,87764
25229,NISSAN,,303,28,,,87764
25230,FORD,,120,10,,,87766
25231,TUNDRA,,389,38,,,87767
25232,BENZ,,275,24,,,87768
25233,FORD,,120,10,,,87768
25234,HONDA,,149,12,,,87768
25235,FORD,,120,10,,,87769
25236,RANGER,,129,10,,,87771
25237,TAHOE,,76,6,,,87774
25238,COOPER,,288,26,,,87781
25239,DAKOTA,,341,32,,,87783
25240,FORD,,131,10,,,87783
25241,NISSAN,,303,28,,,87783
25242,TOYOTA,,384,38,,,87783
25243,FORD,,120,10,,,87784
25244,NISSAN,,303,28,,,87784
25245,TOYOTA,,384,38,,,87784
25246,FORD,,120,10,,,87786
25247,TITAN,,312,28,,,87786
25250,AVALANCHE,,53,6,,,87790
25251,TUNDRA,,389,38,,,87791
25252,FORD,,120,10,,,87792
25253,BMW,,19,3,,,87796
25254,FORD,,120,10,,,87797
25255,FORD,,120,10,,,87799
25256,FORD,,120,10,,,87800
25257,DODGE,,,9,,,87801
25258,FORD,,120,10,,,87801
25259,FORD,,120,10,,,87805
25260,AUDI,,,2,,,87806
25261,FORD,,120,10,,,87806
25262,FORD,,120,10,,,87808
25263,CHEVROLET,,69,6,,,87809
25264,DODGE,,,9,,,87809
25265,FORD,,120,10,,,87809
25266,TUNDRA,,389,38,,,87810
25267,FORD,,120,10,,,87822
25268,CADILLAC,,,5,,,87825
25269,DODGE,,,9,,,87825
25270,SIERRA,,141,11,,,87827
25271,TITAN,,312,28,,,87827
25272,TUNDRA,,389,38,,,87827
25273,FORD,,120,10,,,87834
25274,DODGE,,,9,,,87836
25275,FORD,,120,10,,,87836
25276,TITAN,,312,28,,,87836
25277,FORD,,120,10,,,87842
25278,DAKOTA,,341,32,,,87845
25279,DODGE,,,9,,,87845
25280,RANGER,,129,10,,,87848
25281,FORD,,131,10,,,87849
25282,RAM,,343,32,,,87853
25283,RANGER,,129,10,,,87853
25284,SILVERADO,,71,6,,,87853
25285,FORD,,120,10,,,87857
25286,FORD,,120,10,,,87858
25287,FORD,,120,10,,,88024
25288,MERCEDES,,275,24,,,88024
25289,TITAN,,312,28,,,88024
25290,DODGE,,,9,,,88026
25291,FORD,,120,10,,,88026
25292,GMC,,,11,,,88026
25293,RAM,,343,32,,,88029
25294,FORD,,131,10,,,88033
25295,GMC,,,11,,,88036
25296,FORD,,112,10,,,88037
25298,RANGER,,129,10,,,88039
25299,FORD,,120,10,,,88040
25300,FORD,,120,10,,,88042
25301,NISSAN,,303,28,,,88043
25302,FORD,,120,10,,,88044
25303,FORD,,112,10,,,88050
25305,NISSAN,,303,28,,,88050
25306,DODGE,,,9,,,88051
25307,TITAN,,312,28,,,88051
25308,FORD,,120,10,,,88055
25309,FORD,,120,10,,,88061
25310,ODYSSEY,,154,12,,,88061
25311,TOYOTA,,384,38,,,88061
25312,FORD,,120,10,,,88062
25313,CHEVROLET,,69,6,,,88067
25314,DODGE,,,9,,,88067
25315,TUNDRA,,389,38,,,88067
25317,DODGE,,,9,,,88072
25318,RAM,,343,32,,,88072
25320,DODGE,,,9,,,88074
25321,TACOMA,,388,38,,,88074
25322,FORD,,120,10,,,88075
25323,FORD,,120,10,,,88076
25324,FORD,,131,10,,,88080
25325,FORD,,120,10,,,88084
25326,FORD,,120,10,,,88085
25327,FORD,,120,10,,,88087
25328,FORD,,120,10,,,88088
25329,TOYOTA,,384,38,,,88088
25330,FORD,,120,10,,,88089
25331,FORD,,120,10,,,88091
25332,FORD,,120,10,,,88092
25333,FORD,,120,10,,,88095
25334,FORD,,120,10,,,88097
25335,FORD,,120,10,,,88101
25336,FORD,,120,10,,,88102
25337,FORD,,131,10,,,88104
25338,TITAN,,312,28,,,88104
25339,SONIC,,72,6,,,88107
25340,DODGE,,,9,,,88113
25341,FORD,,112,10,,,88114
25343,TITAN,,312,28,,,88117
25344,CORVETTE,,59,6,,,88118
25345,FORD,,120,10,,,88118
25346,I,,290,27,,,88118
25347,RAM,,343,32,,,88122
25349,TITAN,,312,28,,,88126
25350,FORD,,131,10,,,88130
25351,CHEVROLET,,69,6,,,88132
25352,FORD,,120,10,,,88132
25353,DODGE,2004,,9,88,,88133
25354,LINCOLN,,251,22,,,88133
25355,RAM,,343,32,,,88133
25357,FORD,,120,10,,,88134
25358,FORD,,131,10,,,88135
25359,DODGE,,,9,,,88137
25360,FORD,,120,10,,,88138
25361,DODGE,,,9,,,88139
25362,WRANGLER,,200,18,,,88139
25363,FORD,,120,10,,,88140
25364,FORD,,120,10,,,88142
25365,HONDA,,148,12,,,88145
25366,TUNDRA,,389,38,,,88145
25367,FORD,,120,10,,,88146
25368,FORD,,120,10,,,88150
25369,JEEP,,,18,,,88150
25370,FORD,,120,10,,,88152
25371,FORD,,131,10,,,88153
25373,FORD,,120,10,,,88155
25374,FORD,,120,10,,,88156
25375,SILVERADO,,71,6,,,88156
25376,DODGE,,,9,,,88158
25377,RAM,,343,32,,,88158
25378,FORD,,120,10,,,88159
25379,TUNDRA,,389,38,,,88162
25380,MERCEDES,,275,24,,,88165
25381,FORD,,120,10,,,88167
25382,NISSAN,,303,28,,,88167
25383,FORD,,120,10,,,88168
25384,DODGE,,,9,,,88171
25385,FORD,,131,10,,,88171
25386,TITAN,,312,28,,,88171
25387,TITAN,,312,28,,,88177
25388,MONTANA,,329,30,,,88181
25389,FORD,,120,10,,,88196
25390,I,,290,27,,,88196
25391,DODGE,,,9,,,88198
25392,FORD,,120,10,,,88198
25393,TUNDRA,,389,38,,,88198
25394,MUSTANG,,128,10,,,88201
25395,RANGER,,129,10,,,88208
25396,FORD,,120,10,,,88209
25397,LINCOLN,,,22,,,88210
25398,FORD,,131,10,,,88211
25399,DODGE,,,9,,,88225
25400,MONTANA,,329,30,,,88233
25401,FORD,,131,10,,,88240
25402,NAVIGATOR,,250,22,,,88240
25403,FORD,,120,10,,,88241
25404,FORD,,120,10,,,88248
25405,FORD,,120,10,,,88249
25406,RAM,,343,32,,,88249
25407,DODGE,,,9,,,88252
25408,FORD,,120,10,,,88257
25409,TITAN,,312,28,,,88257
25410,FORD,,112,10,,,88258
25412,FORD,,131,10,,,88260
25413,FORD,,120,10,,,88272
25414,NISSAN,,303,28,,,88272
25415,GMC,,,11,,,88275
25416,FORD,,131,10,,,88278
25417,EXPLORER,,119,10,,,88282
25418,GMC,,,11,,,88291
25419,FORD,,120,10,,,88298
25420,TOYOTA,,384,38,,,88298
25421,FORD,,120,10,,,88300
25422,FORD,,131,10,,,88303
25424,MERCEDES,,275,24,,,88304
25425,FORD,,131,10,,,88305
25426,FORD,,120,10,,,88308
25427,DODGE,,,9,,,88312
25428,GMC,,,11,,,88312
25429,TOYOTA,,384,38,,,88312
25430,FORD,,120,10,,,88326
25431,RANGER,,129,10,,,88328
25432,FORD,,120,10,,,88333
25434,FORD,,120,10,,,88334
25435,FORD,,131,10,,,88336
25436,FORD,,120,10,,,88339
25437,FORD,,120,10,,,88340
25438,FORD,,120,10,,,88351
25439,FORD,,120,10,,,88353
25440,FORD,,120,10,,,88354
25441,FORD,,120,10,,,88364
25442,DODGE,,,9,,,88365
25443,TITAN,,312,28,,,88365
25444,TUNDRA,,389,38,,,88365
25445,DODGE,,,9,,,88367
25446,FORD,,120,10,,,88369
25447,FORD,,120,10,,,88371
25448,FORD,,120,10,,,88373
25449,VOLVO,,412,40,,,88377
25450,FORD,,120,10,,,88380
25451,DODGE,,,9,,,88389
25452,FORD,,120,10,,,88391
25453,CONTINENTAL,,243,22,,,88392
25454,FORD,,131,10,,,88404
25455,FORD,,112,10,,,88617
25457,FORD,,120,10,,,88620
25458,GMC,,,11,,,88620
25459,SILVERADO,,71,6,,,88620
25460,FORD,,131,10,,,88621
25461,FORD,,120,10,,,88624
25462,FORD,,120,10,,,88625
25463,FORD,,131,10,,,88633
25465,TOYOTA,,,38,,,88635
25466,FORD,,120,10,,,88642
25467,FORD,,131,10,,,88646
25468,FORD,,120,10,,,88656
25469,CHEVROLET,,69,6,,,88657
25470,DODGE,,,9,,,88657
25471,FORD,,120,10,,,88657
25472,MONTANA,,329,30,,,88662
25473,NISSAN,,303,28,,,88668
25474,PATHFINDER,,308,28,,,88671
25475,FORD,,120,10,,,88673
25476,DODGE,,,9,,,88674
25477,FORD,,112,10,,,88675
25479,TOYOTA,,384,38,,,88675
25480,FORD,,120,10,,,88678
25481,DODGE,,,9,,,88680
25482,DODGE,,,9,,,88682
25483,FORD,,120,10,,,88685
25484,FORD,,120,10,,,88686
25485,FORD,,120,10,,,88699
25486,DODGE,,,9,,,88702
25487,FORD,,131,10,,,88702
25488,FORD,,120,10,,,88703
25489,ROVER,,217,20,,,88703
25490,FORD,,120,10,,,88849
25491,FORD,,120,10,,,88855
25492,FORD,,120,10,,,88857
25493,FORD,,133,10,,,88860
25494,COLORADO,,58,6,,,88861
25495,JEEP,,197,18,,,88861
25496,FORD,,112,10,,,88869
25498,FORD,,120,10,,,88873
25499,FORD,,120,10,,,88876
25500,FORD,,131,10,,,88877
25501,CHEVROLET,,69,6,,,88880
25502,FORD,,120,10,,,88880
25503,DODGE,,,9,,,88882
25504,FORD,,120,10,,,88882
25505,FORD,,120,10,,,88897
25506,FORD,,120,10,,,88901
25507,FORD,,131,10,,,88906
25508,DODGE,,,9,,,88907
25509,FORD,,120,10,,,88907
25510,LS,,244,22,,,88909
25511,DODGE,,,9,,,88910
25512,FORD,,120,10,,,88910
25513,RANGER,,129,10,,,88912
25514,FORD,,120,10,,,88913
25515,FORD,,120,10,,,88916
25516,TOYOTA,,384,38,,,88916
25517,FORD,,131,10,,,88920
25519,CAMARO,,55,6,,,88924
25520,DODGE,,,9,,,88928
25521,FORD,,131,10,,,88928
25522,TAHOE,,76,6,,,88928
25523,BRAVADA,,317,29,,,89684
25524,RANGER,,129,10,,,89686
25525,DODGE,,,9,,,89687
25526,FORD,,120,10,,,89687
25528,FORD,,120,10,,,89688
25529,FORD,,120,10,,,89689
25531,FORD,,120,10,,,89819
25532,DODGE,,,9,,,89822
25533,FORD,,120,10,,,89822
25534,GMC,,,11,,,89822
25535,FORD,,120,10,,,89828
25536,FORD,,120,10,,,89853
25537,FORD,,131,10,,,89855
25538,FORD,,120,10,,,89856
25539,FORD,,120,10,,,89860
25540,FORD,,131,10,,,89869
25541,DODGE,,,9,,,89888
25542,I,,290,27,,,89888
25543,DODGE,,,9,,,89891
25544,FORD,,131,10,,,89892
25545,ATS,,39,5,,,89894
25546,FORD,,120,10,,,89895
25547,FORD,,120,10,,,89896
25548,SEQUOIA,,386,38,,,89897
25549,DODGE,,,9,,,89899
25550,FORD,,120,10,,,89899
25551,GMC,,,11,,,89899
25552,FORD,,131,10,,,89900
25553,FORD,,131,10,,,89901
25555,FORD,,120,10,,,89903
25556,FORD,,120,10,,,89943
25557,FORD,,120,10,,,89945
25558,FORD,,131,10,,,89948
25559,FORD,,120,10,,,89949
25560,CHEVROLET,,69,6,,,89950
25561,FORD,,131,10,,,89950
25562,STS,,49,5,,,89951
25563,FORD,,120,10,,,89952
25564,LINCOLN,,251,22,,,89952
25565,SILVERADO,,71,6,,,89952
25566,FORD,,120,10,,,89953
25567,DODGE,,,9,,,89954
25568,FORD,,112,10,,,89954
25570,RAM,,343,32,,,89954
25571,COOPER,,288,26,,,90002
25572,FORD,,120,10,,,90011
25573,FORD,,120,10,,,90012
25574,FORD,,120,10,,,90013
25575,FORD,,120,10,,,90015
25576,FORD,,120,10,,,90016
25577,FORD,,120,10,,,90017
25578,FORD,,120,10,,,90031
25579,FORD,,120,10,,,90042
25580,FORD,,120,10,,,90044
25581,FORD,,131,10,,,90104
25583,FORD,,131,10,,,90105
25584,TT,,14,2,,,90105
25585,TUNDRA,,389,38,,,90110
25586,FORD,,120,10,,,90111
25587,GMC,,,11,,,90111
25588,FORD,,120,10,,,90115
25589,FORD,,131,10,,,90119
25590,FORD,,120,10,,,90153
25591,FORD,,120,10,,,90155
25592,SUBURBAN,,75,6,,,90156
25593,FORD,,120,10,,,90157
25594,FORD,,120,10,,,90159
25595,FORD,,120,10,,,90164
25596,FORD,,120,10,,,90168
25597,GMC,,145,11,,,90168
25598,FORD,,120,10,,,90171
25599,FORD,,120,10,,,90329
25600,FORD,,120,10,,,90330
25602,FORD,,120,10,,,90333
25603,FORD,,120,10,,,90343
25604,DODGE,2005,,9,89,,90381
25605,FORD,,120,10,,,90381
25606,RAM,,343,32,,,90381
25608,FORD,,120,10,,,90384
25609,FORD,,120,10,,,90386
25610,FORD,,131,10,,,90390
25611,DODGE,,,9,,,90391
25612,FORD,,120,10,,,90391
25613,FORD,,131,10,,,90392
25614,FORD,,120,10,,,90412
25615,FORD,,120,10,,,90446
